"ID","u","s","m","l","luminance","chromatic_contrast","achromatic_contrast","vismodel","iluminante","substrato","saturation","mean_brightness","hue","H4","body_region","claw_type","carapace_type","identidade","carapace_color","autotomy","autotomy_latency","autotomy_trial","autotomy_exp_type","force1","force2","force3","max_force","weight_mg","data","size"
"X163_ll_br_q_brac_escuro",NA,0.108473984105925,0.269673883005269,NA,0.269673883005269,2.49067813389957,9.8662574,"Fiddler crab","D65","substrato_barradorio",1.15012965776046,31.8992511095068,576,0.479880505439663,"Claw","Brachychelous","Dark","ll_163","Dark","no",NA,NA,"by_time",7.52,1.51,0.22,7.52,69.7,"14vi2022",19.58
"X164_ll_br_c_brac_claro",NA,0.1037564630933,0.178543041861527,NA,0.178543041861527,0.322690092987059,7.2888594,"Fiddler crab","D65","substrato_barradorio",1.63159099016596,21.698518803963,700,0.791078576761916,"Carapace","Brachychelous","Bright","ll_164","Bright","no",NA,NA,"by_time",7.4,4.84,0.01,7.4,65.1,"14vi2022",9.13
"X164_ll_br_q_brac_claro",NA,0.146900296659612,0.314883748241873,NA,0.314883748241873,1.6170853769643,10.8349457,"Fiddler crab","D65","substrato_barradorio",1.04234297650665,35.6278942635832,332,0.666564901876468,"Claw","Brachychelous","Bright","ll_164","Bright","no",NA,NA,"by_time",7.4,4.84,0.01,7.4,65.1,"14vi2022",18.7
"X165_ll_br_c_brac_escuro",NA,0.100056767300958,0.168676157770662,NA,0.168676157770662,0.201655223274942,6.9335528,"Fiddler crab","D65","substrato_barradorio",1.22169308615916,19.3308642594973,700,0.931906432185595,"Carapace","Brachychelous","Dark","ll_165","Dark","no",NA,NA,"by_time",7.58,0.54,0.54,7.58,50.5,"14vi2022",9.58
"X165_ll_br_q_brac_escuro",NA,0.157263328329298,0.323587482236632,NA,0.323587482236632,1.376070599184,11.0053581,"Fiddler crab","D65","substrato_barradorio",1.05688379388384,37.8955296278328,334,0.283311046033541,"Claw","Brachychelous","Dark","ll_165","Dark","no",NA,NA,"by_time",7.58,0.54,0.54,7.58,50.5,"14vi2022",18.44
"X166_ll_br_c_brac_claro",NA,0.0676845009376556,0.132374029693889,NA,0.132374029693889,1.07688433230286,5.4188704,"Fiddler crab","D65","substrato_barradorio",1.37846738336433,14.5710019680488,700,0.961788022201615,"Carapace","Brachychelous","Bright","ll_166","Bright","no",NA,NA,"by_time",3.6,1.75,0.35,3.6,57.2,"14vi2022",9.2
"X166_ll_br_q_brac_claro",NA,0.151640140224563,0.2931874613854,NA,0.293187461385399,1.00928334129664,10.38875,"Fiddler crab","D65","substrato_barradorio",0.804782239522295,33.1924518360063,568,0.764566826869903,"Claw","Brachychelous","Bright","ll_166","Bright","no",NA,NA,"by_time",3.6,1.75,0.35,3.6,57.2,"14vi2022",17.44
"X167_ll_br_c_lep_escuro",NA,0.0615168137072056,0.127333779462632,NA,0.127333779462632,1.41115159104975,5.1762476,"Fiddler crab","D65","substrato_barradorio",1.87638576602543,15.4299135911807,700,0.733263733258025,"Carapace","Leptochelous","Dark","ll_167","Dark","no",NA,NA,"by_time",0.6,0.45,0.46,0.6,57.1,"14vi2022",10.46
"X167_ll_br_q_lep_escuro",NA,0.120996641525489,0.222328308545265,NA,0.222328308545265,0.709295519754736,8.6596435,"Fiddler crab","D65","substrato_barradorio",1.00725994264231,26.5020271797182,338,0.150893915165757,"Claw","Leptochelous","Dark","ll_167","Dark","no",NA,NA,"by_time",0.6,0.45,0.46,0.6,57.1,"14vi2022",20.86
"X168_ll_br_c_lep_claro",NA,0.071719262369858,0.137598640763805,NA,0.137598640763804,0.963791004519514,5.6608053,"Fiddler crab","D65","substrato_barradorio",1.53183333507219,14.9035252100506,700,1.01648249618431,"Carapace","Leptochelous","Bright","ll_168","Bright","no",NA,NA,"by_time",2.19,1.09,1.05,2.19,57.1,"14vi2022",10.87
"X168_ll_br_q_lep_claro",NA,0.203610453187649,0.346073089460969,NA,0.346073089460969,0.249964854909828,11.4252362,"Fiddler crab","D65","substrato_barradorio",1.27471914804468,43.8765138610704,338,-1.15084528080522,"Claw","Leptochelous","Bright","ll_168","Bright","no",NA,NA,"by_time",2.19,1.09,1.05,2.19,57.1,"14vi2022",20.2
"X169_ll_br_c_brac_escuro",NA,0.0635344387422867,0.111759488345739,NA,0.111759488345739,0.452230785574964,4.3608558,"Fiddler crab","D65","substrato_barradorio",1.84080025599963,12.5998093931527,700,0.959370887208167,"Carapace","Brachychelous","Dark","ll_169","Dark","no",NA,NA,"by_time",7.53,1.65,0.19,7.53,50.4,"14vi2022",10.06
"X169_ll_br_q_brac_escuro",NA,0.0854246736244593,0.213494343802674,NA,0.213494343802674,2.5217456974064,8.4062384,"Fiddler crab","D65","substrato_barradorio",1.16012782124394,25.369411452137,577,0.462318652489034,"Claw","Brachychelous","Dark","ll_169","Dark","no",NA,NA,"by_time",7.53,1.65,0.19,7.53,50.4,"14vi2022",20.32
"X170_ll_br_c_lep_claro",NA,0.054625903405813,0.0843300310704151,NA,0.084330031070415,0.316966954147641,2.6007865,"Fiddler crab","D65","substrato_barradorio",1.40627198761036,9.65881781752081,700,1.03065248458666,"Carapace","Leptochelous","Bright","ll_170","Bright","no",NA,NA,"by_time",2.35,3.94,0.83,3.94,61.7,"14vi2022",10.26
"X170_ll_br_q_lep_claro",NA,0.174137369723137,0.293233235081218,NA,0.293233235081218,0.195060834698461,10.3897257,"Fiddler crab","D65","substrato_barradorio",1.12488918369617,36.0241136124959,337,-1.15642452407707,"Claw","Leptochelous","Bright","ll_170","Bright","no",NA,NA,"by_time",2.35,3.94,0.83,3.94,61.7,"14vi2022",21.94
"X171_ll_br_c_brac_escuro",NA,0.0472428090295173,0.0683988713732149,NA,0.0683988713732149,0.695115750866939,1.2921508,"Fiddler crab","D65","substrato_barradorio",0.988766870910189,8.12555849044199,700,0.938234456194707,"Carapace","Brachychelous","Dark","ll_171","Dark","no",NA,NA,"by_time",4.57,0.36,0.32,4.57,54.3,"14vi2022",10.36
"X171_ll_br_q_brac_escuro",NA,0.130628476692711,0.212267733677034,NA,0.212267733677034,0.014906941552115,8.3702261,"Fiddler crab","D65","substrato_barradorio",0.549514063819417,24.4561031442096,338,1.05340250081669,"Claw","Brachychelous","Dark","ll_171","Dark","no",NA,NA,"by_time",4.57,0.36,0.32,4.57,54.3,"14vi2022",19.76
"X172_ll_br_c_brac_claro",NA,0.0569104815201624,0.106949226997807,NA,0.106949226997807,0.841773781998794,4.0858875,"Fiddler crab","D65","substrato_barradorio",1.55586546671784,11.7392027829871,700,0.966311276715538,"Carapace","Brachychelous","Bright","ll_172","Bright","no",NA,NA,"by_time",2.9,1.95,8.04,8.04,55,"14vi2022",8.59
"X172_ll_br_q_brac_claro",NA,0.22799335407119,0.316081641494238,NA,0.316081641494238,0.950686603640073,10.8586771,"Fiddler crab","D65","substrato_barradorio",1.1163926420759,37.1508851650205,349,-2.23761930620786,"Claw","Brachychelous","Bright","ll_172","Bright","no",NA,NA,"by_time",2.9,1.95,8.04,8.04,55,"14vi2022",19.01
"X173_ll_br_c_brac_escuro",NA,0.0365785041787023,0.0531506896377376,NA,0.0531506896377377,0.673817352422731,0.284257,"Fiddler crab","D65","substrato_barradorio",1.54331515487445,7.15105842434516,700,0.343026754229224,"Carapace","Brachychelous","Dark","ll_173","Dark","no",NA,NA,"by_time",3.04,7.76,2.89,7.76,38.7,"14vi2022",9.07
"X173_ll_br_q_brac_escuro",NA,0.148178588438259,0.264594144744742,NA,0.264594144744742,0.540689032366418,9.7474058,"Fiddler crab","D65","substrato_barradorio",1.3735271638498,34.0535698066364,331,-0.954096448936491,"Claw","Brachychelous","Dark","ll_173","Dark","no",NA,NA,"by_time",3.04,7.76,2.89,7.76,38.7,"14vi2022",16.5
"X174_ll_br_c_lep_claro",NA,0.0887843375268705,0.114416239409994,NA,0.114416239409994,1.38114547659705,4.5076926,"Fiddler crab","D65","substrato_barradorio",0.588915149293213,16.3659437676468,300,-0.728529765992202,"Carapace","Leptochelous","Bright","ll_174","Bright","no",NA,NA,"by_time",2.22,0.41,0.21,2.22,53.5,"15vi2022",10.68
"X174_ll_br_q_lep_claro",NA,0.162305237785224,0.276136464312377,NA,0.276136464312377,0.255710476827658,10.0142686,"Fiddler crab","D65","substrato_barradorio",0.899232167941041,33.1696431485344,341,-0.0307370744884377,"Claw","Leptochelous","Bright","ll_174","Bright","no",NA,NA,"by_time",2.22,0.41,0.21,2.22,53.5,"15vi2022",20.04
"X175_ll_br_c_brac_escuro",NA,0.044024186748017,0.0780829147478435,NA,0.0780829147478435,0.500933086102776,2.1197442,"Fiddler crab","D65","substrato_barradorio",1.53774887638567,8.84927991427382,700,0.946597070661437,"Carapace","Brachychelous","Dark","ll_175","Dark","no",NA,NA,"by_time",0.29,0.19,0.09,0.29,60.2,"15vi2022",10.22
"X175_ll_br_q_brac_escuro",NA,0.0384503214496804,0.127117508449116,NA,0.127117508449116,4.17030330783947,5.1656232,"Fiddler crab","D65","substrato_barradorio",1.61898813379418,15.0260369589109,579,0.66730994592147,"Claw","Brachychelous","Dark","ll_175","Dark","no",NA,NA,"by_time",0.29,0.19,0.09,0.29,60.2,"15vi2022",21.14
"X176_ll_br_c_brac_claro",NA,0.102616373189995,0.184644326127499,NA,0.184644326127499,0.585796626559236,7.4988701,"Fiddler crab","D65","substrato_barradorio",1.33411092817447,20.6216595825064,700,0.96654205016275,"Carapace","Brachychelous","Bright","ll_176","Bright","no",NA,NA,"by_time",3.27,7.47,0.78,7.47,68.1,"15vi2022",10.32
"X176_ll_br_q_brac_claro",NA,0.136724656850332,0.297716568907021,NA,0.297716568907021,1.7097364503624,10.4845608,"Fiddler crab","D65","substrato_barradorio",1.06193348888586,32.5740961295931,570,0.946339187411478,"Claw","Brachychelous","Bright","ll_176","Bright","no",NA,NA,"by_time",3.27,7.47,0.78,7.47,68.1,"15vi2022",20.72
"X177_ll_br_c_brac_escuro",NA,0.081001069498657,0.147629342964776,NA,0.147629342964776,0.661270990852746,6.1005781,"Fiddler crab","D65","substrato_barradorio",1.05578406429003,16.1118509448028,700,1.04013572542645,"Carapace","Brachychelous","Dark","ll_177","Dark","no",NA,NA,"by_time",7.15,0.18,0.06,7.15,53.3,"15vi2022",9.92
"X177_ll_br_q_brac_escuro",NA,0.178154253245037,0.348136282255393,NA,0.348136282255393,1.07199348031583,11.4623864,"Fiddler crab","D65","substrato_barradorio",1.0125983642833,41.4286700900305,339,-0.0450820742048137,"Claw","Brachychelous","Dark","ll_177","Dark","no",NA,NA,"by_time",7.15,0.18,0.06,7.15,53.3,"15vi2022",19.07
"X178_ll_br_c_lep_claro",NA,0.263535663259324,0.417312684899425,NA,0.417312684899425,0.167194484128284,12.5951474,"Fiddler crab","D65","substrato_barradorio",1.27135633954375,43.2932490895677,618,1.35072323671976,"Carapace","Leptochelous","Bright","ll_178","Bright","no",NA,NA,"by_time",3.79,0.3,0.88,3.79,54.3,"15vi2022",10.56
"X178_ll_br_q_lep_claro",NA,0.154683481243767,0.362331537261834,NA,0.362331537261834,2.13992752041828,11.7121715,"Fiddler crab","D65","substrato_barradorio",1.05990814999494,40.5469364798673,576,0.739094188601193,"Claw","Leptochelous","Bright","ll_178","Bright","no",NA,NA,"by_time",3.79,0.3,0.88,3.79,54.3,"15vi2022",22.34
"X179_ll_br_c_brac_escuro",NA,0.10149218147358,0.181632278915271,NA,0.181632278915271,0.553791333427052,7.396075,"Fiddler crab","D65","substrato_barradorio",1.56867488387807,20.0034688094065,700,1.01539649096912,"Carapace","Brachychelous","Dark","ll_179","Dark","no",NA,NA,"by_time",0.49,0.93,0.46,0.93,30.8,"15vi2022",9.29
"X179_ll_br_q_brac_escuro",NA,0.13229476448187,0.320204274245364,NA,0.320204274245364,2.33289686078534,10.9396684,"Fiddler crab","D65","substrato_barradorio",1.18692606098914,34.7770598161655,566,0.80845671557001,"Claw","Brachychelous","Dark","ll_179","Dark","no",NA,NA,"by_time",0.49,0.93,0.46,0.93,30.8,"15vi2022",18.07
"X180_ll_br_c_brac_claro",NA,0.0784714202669436,0.118234839845493,NA,0.118234839845493,0.460106114367854,4.7128788,"Fiddler crab","D65","substrato_barradorio",1.24688572932832,13.5663410091939,700,1.08938962144949,"Carapace","Brachychelous","Bright","ll_180","Bright","no",NA,NA,"by_time",6.43,1.14,4.41,6.43,55.8,"15vi2022",9.26
"X180_ll_br_q_brac_claro",NA,0.141935099472074,0.255578950776203,NA,0.255578950776203,0.590083752484092,9.5307448,"Fiddler crab","D65","substrato_barradorio",0.918139477779747,30.5640653885588,337,-0.0474377181781932,"Claw","Brachychelous","Bright","ll_180","Bright","no",NA,NA,"by_time",6.43,1.14,4.41,6.43,55.8,"15vi2022",17.98
"X181_ll_br_c_brac_escuro",NA,0.060952851084765,0.116006684611114,NA,0.116006684611114,0.916447257342643,4.5939726,"Fiddler crab","D65","substrato_barradorio",1.57025661674313,12.6137982299355,700,1.0129031581947,"Carapace","Brachychelous","Dark","ll_181","Dark","no",NA,NA,"by_time",3.41,0.66,0.35,3.41,51.5,"15vi2022",9.31
"X181_ll_br_q_brac_escuro",NA,0.136570724704355,0.234265022731742,NA,0.234265022731742,0.303994125619252,8.9865053,"Fiddler crab","D65","substrato_barradorio",1.02782733481734,27.9283318473524,337,-0.34671893764265,"Claw","Brachychelous","Dark","ll_181","Dark","no",NA,NA,"by_time",3.41,0.66,0.35,3.41,51.5,"15vi2022",17.92
"X182_ll_br_c_brac_claro",NA,0.156808779278918,0.297951510200746,NA,0.297951510200747,0.90676269951047,10.489491,"Fiddler crab","D65","substrato_barradorio",1.37867548528008,29.0382796956584,542,1.31057280243821,"Carapace","Brachychelous","Bright","ll_182","Bright","no",NA,NA,"by_time",7.01,0.88,0.57,7.01,64.5,"15vi2022",10.48
"X182_ll_br_q_brac_claro",NA,0.161862233388404,0.298399086451106,NA,0.298399086451106,0.728704876508211,10.4988725,"Fiddler crab","D65","substrato_barradorio",0.881514300709637,33.7962457602066,333,0.870421328922204,"Claw","Brachychelous","Bright","ll_182","Bright","no",NA,NA,"by_time",7.01,0.88,0.57,7.01,64.5,"15vi2022",21.04
"X183_ll_br_c_brac_escuro",NA,0.0557317531274079,0.116690864253968,NA,0.116690864253968,1.47877987929182,4.6307253,"Fiddler crab","D65","substrato_barradorio",1.4584081191113,12.6734104776728,700,0.953664523040008,"Carapace","Brachychelous","Dark","ll_183","Dark","no",NA,NA,"by_time",0.74,2.63,0.38,2.63,34.1,"15vi2022",9.03
"X183_ll_br_q_brac_escuro",NA,0.171036980299395,0.373493254439224,NA,0.373493254439224,1.72651449392612,11.9017984,"Fiddler crab","D65","substrato_barradorio",0.90355172096961,44.6656008425212,340,0.372798490056782,"Claw","Brachychelous","Dark","ll_183","Dark","no",NA,NA,"by_time",0.74,2.63,0.38,2.63,34.1,"15vi2022",16.47
"X184_ll_br_c_lep_claro",NA,0.11219087406985,0.316115585491634,NA,0.316115585491634,3.22844534930655,10.8593483,"Fiddler crab","D65","substrato_barradorio",1.51337964384868,32.0303122498536,700,0.968733352265922,"Carapace","Leptochelous","Bright","ll_184","Bright","no",NA,NA,"by_time",0.1,0.08,1.52,1.52,49.3,"15vi2022",9.74
"X184_ll_br_q_lep_claro",NA,0.112523048516889,0.287117059644014,NA,0.287117059644014,2.64405494349496,10.2579863,"Fiddler crab","D65","substrato_barradorio",1.25130638889326,33.1678856289008,579,0.692101737525558,"Claw","Leptochelous","Bright","ll_184","Bright","no",NA,NA,"by_time",0.1,0.08,1.52,1.52,49.3,"15vi2022",17.92
"X185_ll_br_c_brac_escuro",NA,0.0687521904791091,0.108823684372579,NA,0.108823684372579,0.169708726050439,4.19448,"Fiddler crab","D65","substrato_barradorio",1.34903530104871,13.5205425439909,700,0.695635838340483,"Carapace","Brachychelous","Dark","ll_185","Dark","no",NA,NA,"by_time",3.36,0.01,0.14,3.36,59.1,"15vi2022",10.1
"X185_ll_br_q_brac_escuro",NA,0.224501179367713,0.352448970072217,NA,0.352448970072217,0.218001260623699,11.5393353,"Fiddler crab","D65","substrato_barradorio",0.606633161594836,39.7667575376818,339,2.57268382453793,"Claw","Brachychelous","Dark","ll_185","Dark","no",NA,NA,"by_time",3.36,0.01,0.14,3.36,59.1,"15vi2022",21.47
"X186_ll_br_c_brac_claro",NA,0.0933211794640829,0.180119165769002,NA,0.180119165769002,0.999086796015732,7.3437904,"Fiddler crab","D65","substrato_barradorio",1.39230404830303,19.2564134417263,597,1.06662707012197,"Carapace","Brachychelous","Bright","ll_186","Bright","no",NA,NA,"by_time",1.65,0.1,0.12,1.65,27.4,"15vi2022",9.22
"X186_ll_br_q_brac_claro",NA,0.130415224882215,0.26906236251061,NA,0.26906236251061,1.39181512687304,9.8520686,"Fiddler crab","D65","substrato_barradorio",1.43599565113935,29.9309053464541,566,0.871060724252215,"Claw","Brachychelous","Bright","ll_186","Bright","no",NA,NA,"by_time",1.65,0.1,0.12,1.65,27.4,"15vi2022",17.53
"X187_ll_br_c_lep_escuro",NA,0.105847516129721,0.206457782629243,NA,0.206457782629244,1.06110500909653,8.1967734,"Fiddler crab","D65","substrato_barradorio",1.39983894279484,21.2358487456817,700,1.14134886553947,"Carapace","Leptochelous","Dark","ll_187","Dark","no",NA,NA,"by_time",1.83,2.41,0.59,2.41,37.4,"15vi2022",9.17
"X187_ll_br_q_lep_escuro",NA,0.183650646526834,0.327157580636025,NA,0.327157580636025,0.526710487785716,11.0739359,"Fiddler crab","D65","substrato_barradorio",1.0887832700552,41.5409914033787,335,-0.701636380424533,"Claw","Leptochelous","Dark","ll_187","Dark","no",NA,NA,"by_time",1.83,2.41,0.59,2.41,37.4,"15vi2022",15.62
"X188_ll_br_c_brac_claro",NA,0.139508361792429,0.261290779404549,NA,0.261290779404549,0.821943383258764,9.6688855,"Fiddler crab","D65","substrato_barradorio",1.49870011843207,29.1156859841648,700,0.963588807223734,"Carapace","Brachychelous","Bright","ll_188","Bright","no",NA,NA,"by_time",7.68,1.44,1.01,7.68,56.9,"15vi2022",9.34
"X188_ll_br_q_brac_claro",NA,0.319376000793503,0.491323415275007,NA,0.491323415275007,0.337569377056796,13.615565,"Fiddler crab","D65","substrato_barradorio",0.484172261411612,55.8581793166853,349,2.36293914129134,"Claw","Brachychelous","Bright","ll_188","Bright","no",NA,NA,"by_time",7.68,1.44,1.01,7.68,56.9,"15vi2022",17.78
"X189_ll_br_c_brac_escuro",NA,0.0719476186122947,0.15006685615414,NA,0.15006685615414,1.45617823588522,6.2029294,"Fiddler crab","D65","substrato_barradorio",1.83326638090279,17.2070196325222,700,0.835173174551236,"Carapace","Brachychelous","Dark","ll_189","Dark","no",NA,NA,"by_time",2.65,10.69,0.6,10.69,46.5,"15vi2022",8.77
"X189_ll_br_q_brac_escuro",NA,0.157428474674313,0.270600988034899,NA,0.270600988034899,0.316154599372637,9.8877073,"Fiddler crab","D65","substrato_barradorio",0.916178140158552,31.2318761124489,333,0.491720363513632,"Claw","Brachychelous","Dark","ll_189","Dark","no",NA,NA,"by_time",2.65,10.69,0.6,10.69,46.5,"15vi2022",17.11
"X190_ll_br_c_brac_claro",NA,0.0729221553794662,0.146506779240777,NA,0.146506779240777,1.23542319363665,6.0528719,"Fiddler crab","D65","substrato_barradorio",1.45322502039107,15.3787511333342,700,1.05093180152634,"Carapace","Brachychelous","Bright","ll_190","Bright","no",NA,NA,"by_time",3.82,0.2,0.69,3.82,66.1,"15vi2022",9.19
"X190_ll_br_q_brac_claro",NA,0.222218358189282,0.341658009052967,NA,0.341658009052967,0.341009062621967,11.3449879,"Fiddler crab","D65","substrato_barradorio",0.858094542183969,41.1687686757786,336,-1.69701801552654,"Claw","Brachychelous","Bright","ll_190","Bright","no",NA,NA,"by_time",3.82,0.2,0.69,3.82,66.1,"15vi2022",17.55
"X191_ll_br_c_brac_escuro",NA,0.0483440770101965,0.0852511832101987,NA,0.0852511832101988,0.466910604258578,2.6686862,"Fiddler crab","D65","substrato_barradorio",1.32728632047521,9.46149017191735,700,1.01226218364024,"Carapace","Brachychelous","Dark","ll_191","Dark","no",NA,NA,"by_time",12.31,1.64,0.26,12.31,40.5,"15vi2022",9.16
"X191_ll_br_q_brac_escuro",NA,0.142330583139356,0.30643601363983,NA,0.306436013639831,1.64305476867889,10.6649798,"Fiddler crab","D65","substrato_barradorio",1.00447002251419,34.4188624398566,567,0.731044259634277,"Claw","Brachychelous","Dark","ll_191","Dark","no",NA,NA,"by_time",12.31,1.64,0.26,12.31,40.5,"15vi2022",16.59
"X192_ll_br_c_brac_claro",NA,0.105750852586302,0.195388426752567,NA,0.195388426752567,0.741770940552477,7.8523582,"Fiddler crab","D65","substrato_barradorio",1.71194343984743,22.3236505688927,700,0.910748411792238,"Carapace","Brachychelous","Bright","ll_192","Bright","no",NA,NA,"by_time",15.25,1.29,0.18,15.25,63.2,"15vi2022",10.41
"X192_ll_br_q_brac_claro",NA,0.164086461016955,0.322747585842897,NA,0.322747585842897,1.11048841477201,10.9891147,"Fiddler crab","D65","substrato_barradorio",0.82252371340693,35.9769844831285,566,0.822806762791513,"Claw","Brachychelous","Bright","ll_192","Bright","no",NA,NA,"by_time",15.25,1.29,0.18,15.25,63.2,"15vi2022",19.8
"X193_ll_br_c_lep_escuro",NA,0.0510788232588645,0.0918545172880162,NA,0.0918545172880162,0.582273393696484,3.1349612,"Fiddler crab","D65","substrato_barradorio",1.76313792064446,12.1135004478428,700,0.588532262724189,"Carapace","Leptochelous","Dark","ll_193","Dark","no",NA,NA,"by_time",0.28,0.85,7.58,7.58,56.6,"15vi2022",9.89
"X193_ll_br_q_lep_escuro",NA,0.100083291837129,0.208073957255927,NA,0.208073957255927,1.43701714494098,8.2455086,"Fiddler crab","D65","substrato_barradorio",1.49411104714727,26.040592235928,330,-0.163515222569205,"Claw","Leptochelous","Dark","ll_193","Dark","no",NA,NA,"by_time",0.28,0.85,7.58,7.58,56.6,"15vi2022",20.35
"X194_ll_br_c_brac_claro",NA,0.12128498721908,0.217329435159098,NA,0.217329435159098,0.561268175233527,8.5175133,"Fiddler crab","D65","substrato_barradorio",1.44430578434552,22.8296110727865,700,1.15684355623069,"Carapace","Brachychelous","Bright","ll_194","Bright","no",NA,NA,"by_time",9.37,1.1,8.51,9.37,60.6,"15vi2022",9.68
